transaction_id,customer_id,amount,transaction_type,transaction_date,status,segment,account_created_date,tx_hour,tx_day_of_week,account_age_days,is_high_value
1002,88,4745.67,DEBIT,2025-11-06 17:10:49,PENDING,RETAIL,2021-07-17,17,3,1573,1
1003,15,744.15,DEBIT,2025-02-22 00:34:04,PROCESSED,SME,2022-12-01,0,5,814,1
1004,96,941.64,DEBIT,2025-02-26 22:28:22,PROCESSED,CORPORATE,2023-05-21,22,2,647,1
1005,65,1597.89,DEBIT,2025-03-25 12:08:27,PROCESSED,CORPORATE,2024-07-20,12,1,248,1
1006,30,522.95,TRANSFER,2025-03-16 23:18:34,PROCESSED,SME,2022-04-16,23,6,1065,1
1007,75,2479.13,CREDIT,2025-03-17 11:39:08,PROCESSED,RETAIL,2021-07-28,11,0,1328,1
1008,76,1062.73,DEBIT,2025-11-03 22:52:52,PENDING,CORPORATE,2021-07-22,22,0,1565,1
1009,7,843.32,DEBIT,2026-02-06 11:09:59,PROCESSED,RETAIL,2023-12-04,11,4,795,1
1010,1,1570.94,DEBIT,2026-01-06 05:13:33,PROCESSED,SME,2026-01-26,5,1,-20,1
1011,94,3405.57,CREDIT,2025-02-22 21:17:31,PROCESSED,CORPORATE,2024-06-15,21,5,252,1
1012,100,2496.89,TRANSFER,2025-07-10 22:30:29,PROCESSED,RETAIL,2023-08-11,22,3,699,1
1013,55,4091.47,DEBIT,2026-02-02 20:27:33,PROCESSED,SME,2022-04-15,20,0,1389,1
1014,30,398.7,DEBIT,2025-10-08 16:38:35,PROCESSED,SME,2022-04-16,16,2,1271,0
1015,90,4026.81,DEBIT,2025-02-22 21:19:11,PROCESSED,CORPORATE,2024-04-18,21,5,310,1
1016,62,4496.47,DEBIT,2025-11-28 02:16:54,PROCESSED,RETAIL,2024-12-05,2,4,358,1
1017,34,1127.84,TRANSFER,2025-12-25 18:01:17,PROCESSED,RETAIL,2025-09-02,18,3,114,1
1018,56,2710.35,TRANSFER,2025-06-20 21:03:21,PROCESSED,CORPORATE,2025-11-05,21,4,-138,1
1019,28,4050.0,DEBIT,2025-07-06 11:43:09,PROCESSED,RETAIL,2022-01-12,11,6,1271,1
1020,66,4827.94,CREDIT,2025-07-16 09:03:06,PROCESSED,CORPORATE,2024-06-02,9,2,409,1
1021,73,1197.5,TRANSFER,2025-07-19 16:26:54,PROCESSED,SME,2021-02-12,16,5,1618,1
1022,22,2059.64,CREDIT,2025-10-27 12:29:31,PROCESSED,RETAIL,2024-05-21,12,0,524,1
1023,68,830.68,TRANSFER,2025-10-23 18:55:20,PROCESSED,CORPORATE,2025-10-11,18,3,12,1
1024,14,96.49,TRANSFER,2025-03-14 16:31:00,PROCESSED,RETAIL,2022-03-14,16,4,1096,0
1025,66,193.99,CREDIT,2026-01-17 21:33:44,PROCESSED,CORPORATE,2024-06-02,21,5,594,0
1026,73,3375.92,CREDIT,2025-07-14 14:01:59,PROCESSED,SME,2021-02-12,14,0,1613,1
1027,46,4567.98,TRANSFER,2025-07-13 18:57:41,PROCESSED,RETAIL,2024-09-30,18,6,286,1
1028,20,1058.33,TRANSFER,2025-03-24 08:36:14,PROCESSED,RETAIL,2021-04-15,8,0,1439,1
1029,37,3976.08,CREDIT,2025-08-15 03:28:49,PROCESSED,RETAIL,2021-04-09,3,4,1589,1
1030,97,3486.58,CREDIT,2025-08-03 05:43:27,PROCESSED,RETAIL,2021-09-02,5,6,1431,1
1031,44,4205.1,DEBIT,2025-04-16 01:39:11,PROCESSED,CORPORATE,2025-02-21,1,2,54,1
1032,8,2141.37,TRANSFER,2025-04-15 18:13:17,PROCESSED,SME,2025-02-26,18,1,48,1
1033,39,350.11,CREDIT,2025-11-11 10:04:34,PROCESSED,CORPORATE,2024-02-19,10,1,631,0
1034,31,4882.76,TRANSFER,2025-08-12 08:07:39,PENDING,SME,2021-09-16,8,1,1426,1
1035,92,4615.02,CREDIT,2025-10-08 20:39:21,PROCESSED,RETAIL,2025-07-13,20,2,87,1
1036,80,3386.39,CREDIT,2025-12-21 09:49:56,PROCESSED,RETAIL,2021-09-13,9,6,1560,1
1037,47,3426.91,CREDIT,2026-01-24 19:13:30,PROCESSED,RETAIL,2024-04-23,19,5,641,1
1038,65,2420.15,CREDIT,2025-04-28 04:21:28,PROCESSED,CORPORATE,2024-07-20,4,0,282,1
1039,22,623.64,CREDIT,2026-01-22 19:15:37,PROCESSED,RETAIL,2024-05-21,19,3,611,1
1040,28,1239.7,TRANSFER,2025-06-01 02:15:46,PROCESSED,RETAIL,2022-01-12,2,6,1236,1
1041,12,2675.27,TRANSFER,2026-01-10 20:48:48,FAILED,RETAIL,2022-04-06,20,5,1375,1
1042,57,188.49,CREDIT,2025-09-20 18:20:54,PENDING,SME,2021-04-01,18,5,1633,0
1043,27,1379.91,CREDIT,2025-03-08 19:38:57,PROCESSED,SME,2023-03-01,19,5,738,1
1044,27,2768.6,TRANSFER,2025-04-22 03:45:20,PROCESSED,SME,2023-03-01,3,1,783,1
1045,96,4823.76,DEBIT,2026-01-05 09:15:36,PROCESSED,CORPORATE,2023-05-21,9,0,960,1
1046,22,2915.54,DEBIT,2025-10-03 19:34:56,PROCESSED,RETAIL,2024-05-21,19,4,500,1
1047,28,3285.02,TRANSFER,2026-02-04 14:46:29,PROCESSED,RETAIL,2022-01-12,14,2,1484,1
1048,84,4955.83,DEBIT,2025-03-20 08:42:38,PROCESSED,CORPORATE,2025-03-26,8,3,-6,1
1049,24,1502.99,TRANSFER,2025-08-09 20:19:53,PROCESSED,RETAIL,2024-11-09,20,5,273,1
1050,81,3497.08,DEBIT,2025-02-24 11:21:18,PROCESSED,SME,2024-06-20,11,0,249,1
1051,26,104.89,DEBIT,2025-05-21 09:19:55,PROCESSED,SME,2022-08-16,9,2,1009,0
1052,60,1851.17,CREDIT,2025-04-06 15:31:25,PROCESSED,RETAIL,2024-02-05,15,6,426,1
1053,36,2026.94,CREDIT,2025-03-24 14:49:35,PROCESSED,CORPORATE,2022-08-10,14,0,957,1
1054,57,3626.5,DEBIT,2025-05-05 11:55:07,PROCESSED,SME,2021-04-01,11,0,1495,1
1055,48,409.19,CREDIT,2025-05-07 09:32:54,PROCESSED,SME,2023-05-16,9,2,722,0
1056,93,2838.9,DEBIT,2025-08-28 08:20:32,PROCESSED,RETAIL,2021-11-06,8,3,1391,1
1057,68,1600.38,CREDIT,2025-07-30 16:09:03,PROCESSED,CORPORATE,2025-10-11,16,2,-73,1
1058,42,2468.6,TRANSFER,2025-03-09 01:31:04,PROCESSED,SME,2022-01-30,1,6,1134,1
1059,34,2461.46,CREDIT,2025-07-17 07:21:45,PROCESSED,RETAIL,2025-09-02,7,3,-47,1
1060,18,3011.2,TRANSFER,2025-07-22 15:01:01,PROCESSED,RETAIL,2025-03-25,15,1,119,1
1061,13,2255.14,CREDIT,2025-04-27 10:44:20,PROCESSED,CORPORATE,2023-10-26,10,6,549,1
1062,34,4197.37,DEBIT,2025-06-08 04:28:17,PENDING,RETAIL,2025-09-02,4,6,-86,1
1063,75,2287.17,DEBIT,2025-07-15 03:08:13,PROCESSED,RETAIL,2021-07-28,3,1,1448,1
1064,26,3218.85,CREDIT,2025-08-04 19:20:45,PROCESSED,SME,2022-08-16,19,0,1084,1
1065,75,3239.73,TRANSFER,2026-02-03 15:15:30,PROCESSED,RETAIL,2021-07-28,15,1,1651,1
1066,43,2225.09,TRANSFER,2025-02-11 13:17:04,PROCESSED,CORPORATE,2023-04-05,13,1,678,1
1067,8,169.55,CREDIT,2025-03-30 21:27:26,PROCESSED,SME,2025-02-26,21,6,32,0
1068,24,1820.09,CREDIT,2025-11-21 14:52:54,PROCESSED,RETAIL,2024-11-09,14,4,377,1
1069,37,1949.33,CREDIT,2025-10-13 05:30:26,PENDING,RETAIL,2021-04-09,5,0,1648,1
1070,49,380.79,TRANSFER,2025-12-17 21:17:56,PROCESSED,CORPORATE,2022-03-15,21,2,1373,0
1071,51,3513.0,TRANSFER,2025-10-01 08:07:40,PROCESSED,SME,2024-09-28,8,2,368,1
1072,15,3211.18,TRANSFER,2025-09-04 15:51:33,PENDING,SME,2022-12-01,15,3,1008,1
1073,7,2683.28,TRANSFER,2025-11-08 10:06:42,FAILED,RETAIL,2023-12-04,10,5,705,1
1074,68,2589.73,CREDIT,2025-10-09 12:40:01,PROCESSED,CORPORATE,2025-10-11,12,3,-2,1
1075,47,4975.32,DEBIT,2025-07-18 13:23:07,PROCESSED,RETAIL,2024-04-23,13,4,451,1
1076,66,3927.52,TRANSFER,2025-11-01 16:55:36,PROCESSED,CORPORATE,2024-06-02,16,5,517,1
1077,82,4182.33,DEBIT,2025-11-05 14:45:17,PROCESSED,RETAIL,2024-01-31,14,2,644,1
1078,51,1476.91,TRANSFER,2025-12-21 15:03:05,PROCESSED,SME,2024-09-28,15,6,449,1
1079,99,1301.64,TRANSFER,2025-06-12 21:33:41,PROCESSED,CORPORATE,2024-07-15,21,3,332,1
1080,35,1502.65,CREDIT,2025-12-29 01:53:47,PROCESSED,SME,2025-02-12,1,0,320,1
1081,25,4871.69,TRANSFER,2025-05-16 10:30:46,PROCESSED,CORPORATE,2022-07-19,10,4,1032,1
1082,3,1779.18,DEBIT,2025-10-17 17:20:29,PROCESSED,SME,2023-08-30,17,4,779,1
1083,78,81.58,TRANSFER,2025-05-30 15:34:50,PROCESSED,SME,2021-07-22,15,4,1408,0
1084,95,3322.68,TRANSFER,2025-02-17 12:37:25,PROCESSED,RETAIL,2023-09-11,12,0,525,1
1085,15,4514.0,TRANSFER,2025-06-13 15:40:24,PROCESSED,SME,2022-12-01,15,4,925,1
1086,27,624.22,CREDIT,2025-02-27 15:14:37,PROCESSED,SME,2023-03-01,15,3,729,1
1087,2,1792.24,TRANSFER,2025-09-13 19:02:38,PROCESSED,RETAIL,2022-11-16,19,5,1032,1
1088,69,4057.51,CREDIT,2025-12-29 15:06:50,PROCESSED,RETAIL,2021-10-19,15,0,1532,1
1089,36,4040.42,DEBIT,2025-06-18 03:33:17,PROCESSED,CORPORATE,2022-08-10,3,2,1043,1
1090,42,1581.37,CREDIT,2025-07-24 04:28:42,PROCESSED,SME,2022-01-30,4,3,1271,1
1091,67,252.95,DEBIT,2025-07-04 09:30:53,PROCESSED,RETAIL,2021-10-13,9,4,1360,0
1092,48,2890.75,CREDIT,2025-10-21 01:23:50,PROCESSED,SME,2023-05-16,1,1,889,1
1093,4,4945.45,DEBIT,2025-04-08 11:46:46,PROCESSED,SME,2021-07-30,11,1,1348,1
1094,85,3540.02,TRANSFER,2025-07-10 00:08:25,FAILED,SME,2023-11-17,0,3,601,1
1095,18,2379.66,CREDIT,2025-02-09 12:06:04,PROCESSED,RETAIL,2025-03-25,12,6,-44,1
1096,7,1438.96,TRANSFER,2025-04-17 16:38:29,PROCESSED,RETAIL,2023-12-04,16,3,500,1
1097,76,583.91,TRANSFER,2025-12-25 20:50:58,PROCESSED,CORPORATE,2021-07-22,20,3,1617,1
1098,34,70.75,TRANSFER,2025-06-11 01:30:54,PROCESSED,RETAIL,2025-09-02,1,2,-83,0
1099,93,108.35,CREDIT,2025-09-09 10:52:48,PROCESSED,RETAIL,2021-11-06,10,1,1403,0
1100,74,1408.85,TRANSFER,2025-09-21 09:45:58,PROCESSED,SME,2022-03-28,9,6,1273,1
1101,1,4674.39,CREDIT,2025-04-22 06:20:21,PENDING,SME,2026-01-26,6,1,-279,1
1102,81,4492.2,CREDIT,2026-01-07 13:01:12,PENDING,SME,2024-06-20,13,2,566,1
1103,61,249.56,DEBIT,2025-08-10 16:39:56,PROCESSED,SME,2025-11-05,16,6,-87,0
1104,32,4400.27,DEBIT,2025-03-22 01:26:12,PROCESSED,CORPORATE,2025-04-09,1,5,-18,1
1105,51,628.72,DEBIT,2025-08-28 12:39:37,PROCESSED,SME,2024-09-28,12,3,334,1
1106,40,1599.66,DEBIT,2025-08-19 05:19:21,PROCESSED,SME,2023-09-17,5,1,702,1
1107,18,1365.29,DEBIT,2025-08-12 11:43:46,PROCESSED,RETAIL,2025-03-25,11,1,140,1
1108,33,749.68,TRANSFER,2025-03-18 06:43:42,PROCESSED,SME,2025-06-23,6,1,-97,1
1109,30,2736.97,DEBIT,2026-01-22 22:50:15,PROCESSED,SME,2022-04-16,22,3,1377,1
1110,33,4400.49,DEBIT,2025-09-10 14:23:32,PROCESSED,SME,2025-06-23,14,2,79,1
1111,66,2795.66,CREDIT,2025-10-28 04:30:14,PENDING,CORPORATE,2024-06-02,4,1,513,1
1112,78,2797.89,CREDIT,2026-01-08 16:07:17,PROCESSED,SME,2021-07-22,16,3,1631,1
1113,74,782.93,DEBIT,2025-08-23 20:38:21,PROCESSED,SME,2022-03-28,20,5,1244,1
1114,97,759.2,DEBIT,2026-01-13 16:23:17,PROCESSED,RETAIL,2021-09-02,16,1,1594,1
1115,17,4950.36,TRANSFER,2026-01-07 07:32:24,PROCESSED,RETAIL,2022-01-30,7,2,1438,1
1116,31,156.78,TRANSFER,2025-10-10 01:35:47,PROCESSED,SME,2021-09-16,1,4,1485,0
1117,3,4638.92,CREDIT,2025-02-25 00:49:35,PENDING,SME,2023-08-30,0,1,545,1
1118,46,63.28,DEBIT,2025-11-20 05:37:41,PROCESSED,RETAIL,2024-09-30,5,3,416,0
1119,40,2794.9,DEBIT,2025-04-27 01:59:48,PROCESSED,SME,2023-09-17,1,6,588,1
1120,8,1910.64,TRANSFER,2025-05-05 06:05:58,PROCESSED,SME,2025-02-26,6,0,68,1
1121,54,2871.38,DEBIT,2025-07-04 11:57:36,PROCESSED,RETAIL,2023-12-07,11,4,575,1
1122,67,2638.04,CREDIT,2025-09-18 06:00:00,FAILED,RETAIL,2021-10-13,6,3,1436,1
1123,28,1813.04,CREDIT,2025-08-12 01:06:39,PROCESSED,RETAIL,2022-01-12,1,1,1308,1
1124,48,2909.13,TRANSFER,2026-01-07 22:54:01,PROCESSED,SME,2023-05-16,22,2,967,1
1125,26,4434.31,DEBIT,2025-05-17 04:03:59,PROCESSED,SME,2022-08-16,4,5,1005,1
1126,22,3823.96,CREDIT,2025-09-11 21:13:02,PROCESSED,RETAIL,2024-05-21,21,3,478,1
1127,3,2651.77,TRANSFER,2025-03-25 05:36:40,PROCESSED,SME,2023-08-30,5,1,573,1
1128,48,4497.31,DEBIT,2025-06-05 11:50:54,PROCESSED,SME,2023-05-16,11,3,751,1
1129,71,4574.02,CREDIT,2025-12-30 05:22:29,PROCESSED,CORPORATE,2024-12-09,5,1,386,1
1130,91,190.59,DEBIT,2025-12-30 04:35:14,PROCESSED,CORPORATE,2025-02-07,4,1,326,0
1131,100,4086.64,CREDIT,2025-04-30 23:03:56,PROCESSED,RETAIL,2023-08-11,23,2,628,1
1132,44,1408.42,CREDIT,2025-06-26 17:21:02,PROCESSED,CORPORATE,2025-02-21,17,3,125,1
1133,52,438.9,DEBIT,2026-01-19 01:43:10,PROCESSED,SME,2023-08-24,1,0,879,0
1134,66,4464.52,CREDIT,2025-12-29 20:35:02,PROCESSED,CORPORATE,2024-06-02,20,0,575,1
1135,93,4886.16,TRANSFER,2025-11-14 05:27:51,PROCESSED,RETAIL,2021-11-06,5,4,1469,1
1136,40,3915.18,CREDIT,2025-04-04 02:40:42,PROCESSED,SME,2023-09-17,2,4,565,1
1137,53,355.86,CREDIT,2025-06-22 23:47:49,PROCESSED,SME,2024-06-05,23,6,382,0
1138,8,4950.61,DEBIT,2026-01-16 17:45:44,PROCESSED,SME,2025-02-26,17,4,324,1
1139,42,2667.47,TRANSFER,2025-03-05 10:12:58,PROCESSED,SME,2022-01-30,10,2,1130,1
1140,10,148.95,CREDIT,2025-08-13 11:46:16,FAILED,RETAIL,2021-10-27,11,2,1386,0
1141,9,477.67,TRANSFER,2025-09-18 15:57:14,PROCESSED,RETAIL,2024-02-20,15,3,576,0
1142,40,4568.85,TRANSFER,2026-01-20 04:34:18,PROCESSED,SME,2023-09-17,4,1,856,1
1143,35,4806.44,CREDIT,2025-08-11 22:07:28,PROCESSED,SME,2025-02-12,22,0,180,1
1144,79,204.16,TRANSFER,2025-12-31 06:23:13,PROCESSED,SME,2024-04-25,6,2,615,0
1145,42,3508.0,CREDIT,2025-09-13 07:28:17,PROCESSED,SME,2022-01-30,7,5,1322,1
1146,29,916.19,CREDIT,2025-08-18 20:00:13,PROCESSED,RETAIL,2024-11-30,20,0,261,1
1147,11,1753.63,TRANSFER,2025-07-14 07:46:55,PROCESSED,RETAIL,2023-02-12,7,0,883,1
1148,62,2694.57,TRANSFER,2025-08-18 04:09:41,PROCESSED,RETAIL,2024-12-05,4,0,256,1
1149,72,1601.89,TRANSFER,2025-07-28 18:24:48,PROCESSED,RETAIL,2023-11-25,18,0,611,1
1150,27,2882.27,DEBIT,2025-07-13 14:17:51,PROCESSED,SME,2023-03-01,14,6,865,1
1151,6,2720.75,TRANSFER,2026-01-28 03:17:45,PROCESSED,SME,2021-09-12,3,2,1599,1
1152,23,2316.14,TRANSFER,2026-01-21 20:08:27,PROCESSED,SME,2025-08-13,20,2,161,1
1153,41,4995.71,TRANSFER,2026-01-14 05:11:55,PROCESSED,RETAIL,2023-10-21,5,2,816,1
1154,8,2243.54,TRANSFER,2025-09-09 10:50:54,FAILED,SME,2025-02-26,10,1,195,1
1155,46,2638.61,CREDIT,2025-07-30 11:15:23,PROCESSED,RETAIL,2024-09-30,11,2,303,1
1156,47,4236.05,DEBIT,2025-10-25 15:54:32,PROCESSED,RETAIL,2024-04-23,15,5,550,1
1157,83,2229.71,CREDIT,2025-10-21 19:32:01,PROCESSED,CORPORATE,2023-09-18,19,1,764,1
1158,52,1829.53,TRANSFER,2025-10-16 17:18:47,PROCESSED,SME,2023-08-24,17,3,784,1
1159,78,4852.84,TRANSFER,2025-10-21 18:10:04,PROCESSED,SME,2021-07-22,18,1,1552,1
1160,81,2983.11,TRANSFER,2025-09-07 07:49:09,PROCESSED,SME,2024-06-20,7,6,444,1
1161,81,190.6,DEBIT,2026-01-23 06:54:02,PROCESSED,SME,2024-06-20,6,4,582,0
1162,15,1407.99,CREDIT,2025-05-12 13:48:27,PROCESSED,SME,2022-12-01,13,0,893,1
1163,77,2390.09,DEBIT,2025-10-15 03:15:02,FAILED,CORPORATE,2023-02-03,3,2,985,1
1164,53,1192.08,DEBIT,2025-03-10 19:27:51,FAILED,SME,2024-06-05,19,0,278,1
1165,70,2460.72,CREDIT,2025-05-09 18:21:44,PROCESSED,SME,2025-04-12,18,4,27,1
1166,2,1702.39,CREDIT,2025-07-18 11:02:40,PROCESSED,RETAIL,2022-11-16,11,4,975,1
1167,87,1590.02,CREDIT,2025-11-18 00:04:41,PROCESSED,CORPORATE,2022-02-03,0,1,1384,1
1168,17,3891.85,TRANSFER,2025-05-10 09:21:09,PENDING,RETAIL,2022-01-30,9,5,1196,1
1169,14,4750.52,TRANSFER,2025-11-20 19:43:38,PROCESSED,RETAIL,2022-03-14,19,3,1347,1
1170,84,3327.18,TRANSFER,2025-09-26 01:51:15,PROCESSED,CORPORATE,2025-03-26,1,4,184,1
1171,77,4792.06,CREDIT,2025-10-28 13:05:51,PROCESSED,CORPORATE,2023-02-03,13,1,998,1
1172,89,111.81,CREDIT,2025-05-10 03:11:15,PROCESSED,CORPORATE,2021-08-16,3,5,1363,0
1173,71,955.72,CREDIT,2025-12-07 10:59:43,PROCESSED,CORPORATE,2024-12-09,10,6,363,1
1174,72,4308.88,DEBIT,2025-07-28 21:24:30,PROCESSED,RETAIL,2023-11-25,21,0,611,1
1175,50,3877.92,CREDIT,2026-01-21 06:09:24,PROCESSED,CORPORATE,2024-10-14,6,2,464,1
1176,62,854.78,TRANSFER,2026-01-27 18:19:57,PROCESSED,RETAIL,2024-12-05,18,1,418,1
1177,18,3815.78,TRANSFER,2025-12-22 15:09:21,PROCESSED,RETAIL,2025-03-25,15,0,272,1
1178,47,1794.5,TRANSFER,2025-06-08 16:48:43,PROCESSED,RETAIL,2024-04-23,16,6,411,1
1179,27,2921.05,TRANSFER,2025-05-11 08:04:30,PROCESSED,SME,2023-03-01,8,6,802,1
1180,33,2611.49,CREDIT,2025-08-12 17:23:50,PROCESSED,SME,2025-06-23,17,1,50,1
1181,28,1943.05,CREDIT,2025-08-02 20:38:20,PROCESSED,RETAIL,2022-01-12,20,5,1298,1
1182,85,3036.31,TRANSFER,2025-09-16 10:49:57,PROCESSED,SME,2023-11-17,10,1,669,1
1183,64,315.42,TRANSFER,2025-10-08 15:26:38,PROCESSED,CORPORATE,2025-07-06,15,2,94,0
1184,29,2483.07,CREDIT,2025-03-28 02:44:25,PROCESSED,RETAIL,2024-11-30,2,4,118,1
1185,90,3827.21,CREDIT,2025-12-13 00:24:24,PROCESSED,CORPORATE,2024-04-18,0,5,604,1
1186,83,1558.61,CREDIT,2025-12-05 01:11:01,PROCESSED,CORPORATE,2023-09-18,1,4,809,1
1187,27,4291.45,DEBIT,2025-07-11 13:55:51,PROCESSED,SME,2023-03-01,13,4,863,1
1188,94,4517.77,TRANSFER,2025-11-06 17:52:47,PROCESSED,CORPORATE,2024-06-15,17,3,509,1
1189,28,3779.95,CREDIT,2025-07-10 18:19:27,PROCESSED,RETAIL,2022-01-12,18,3,1275,1
1190,50,2632.14,CREDIT,2025-06-14 00:29:42,FAILED,CORPORATE,2024-10-14,0,5,243,1
1191,79,1558.71,CREDIT,2025-09-20 01:23:42,PROCESSED,SME,2024-04-25,1,5,513,1
1192,21,344.56,DEBIT,2025-09-27 23:41:08,PROCESSED,CORPORATE,2024-01-30,23,5,606,0
1193,43,2258.68,TRANSFER,2025-12-24 20:55:28,PROCESSED,CORPORATE,2023-04-05,20,2,994,1
1194,95,1708.1,TRANSFER,2026-01-21 22:32:38,PROCESSED,RETAIL,2023-09-11,22,2,863,1
1195,13,2682.59,CREDIT,2025-02-25 19:57:28,PROCESSED,CORPORATE,2023-10-26,19,1,488,1
1196,55,75.38,CREDIT,2025-08-25 07:01:58,PROCESSED,SME,2022-04-15,7,0,1228,0
1197,5,2711.42,TRANSFER,2025-03-29 19:06:50,PROCESSED,SME,2024-11-02,19,5,147,1
1198,55,1250.72,TRANSFER,2025-05-13 22:46:55,PROCESSED,SME,2022-04-15,22,1,1124,1
1199,40,2978.4,DEBIT,2025-06-05 16:09:38,PROCESSED,SME,2023-09-17,16,3,627,1
1200,60,3406.94,DEBIT,2025-08-29 15:25:32,PROCESSED,RETAIL,2024-02-05,15,4,571,1
1201,66,4488.92,TRANSFER,2025-04-30 23:18:24,PROCESSED,CORPORATE,2024-06-02,23,2,332,1
1202,64,1836.82,CREDIT,2025-03-04 14:49:51,PROCESSED,CORPORATE,2025-07-06,14,1,-124,1
1203,80,1378.92,DEBIT,2025-12-26 03:10:12,PROCESSED,RETAIL,2021-09-13,3,4,1565,1
1204,15,4207.93,TRANSFER,2025-09-17 05:30:41,PROCESSED,SME,2022-12-01,5,2,1021,1
1205,27,4554.73,DEBIT,2025-05-16 11:37:53,PENDING,SME,2023-03-01,11,4,807,1
1206,41,584.59,TRANSFER,2025-07-26 08:53:39,PENDING,RETAIL,2023-10-21,8,5,644,1
1207,57,3575.98,DEBIT,2025-11-01 09:14:01,PROCESSED,SME,2021-04-01,9,5,1675,1
1208,25,2881.87,TRANSFER,2025-05-03 06:53:17,PROCESSED,CORPORATE,2022-07-19,6,5,1019,1
1209,54,4467.23,DEBIT,2025-11-21 11:13:37,PROCESSED,RETAIL,2023-12-07,11,4,715,1
1210,52,3455.02,DEBIT,2025-06-14 12:48:53,PROCESSED,SME,2023-08-24,12,5,660,1
1211,91,1997.81,TRANSFER,2025-09-28 09:41:28,PROCESSED,CORPORATE,2025-02-07,9,6,233,1
1212,96,576.57,TRANSFER,2025-09-06 20:33:23,PROCESSED,CORPORATE,2023-05-21,20,5,839,1
1213,46,4848.61,CREDIT,2025-11-27 15:19:42,PROCESSED,RETAIL,2024-09-30,15,3,423,1
1214,28,4198.28,DEBIT,2025-03-13 16:08:40,PROCESSED,RETAIL,2022-01-12,16,3,1156,1
1215,44,2469.23,CREDIT,2026-01-02 01:04:09,PROCESSED,CORPORATE,2025-02-21,1,4,315,1
1216,93,2713.17,TRANSFER,2025-04-18 10:34:09,PROCESSED,RETAIL,2021-11-06,10,4,1259,1
1217,33,1143.95,TRANSFER,2025-03-17 16:49:21,PROCESSED,SME,2025-06-23,16,0,-98,1
1218,40,1203.52,CREDIT,2025-06-01 11:26:05,PROCESSED,SME,2023-09-17,11,6,623,1
1219,35,2867.63,CREDIT,2025-10-09 03:54:01,PROCESSED,SME,2025-02-12,3,3,239,1
1220,43,699.26,CREDIT,2025-10-09 12:31:06,PROCESSED,CORPORATE,2023-04-05,12,3,918,1
1221,17,2662.76,DEBIT,2025-03-19 14:53:26,PROCESSED,RETAIL,2022-01-30,14,2,1144,1
1222,21,3565.57,DEBIT,2025-05-05 21:03:06,PROCESSED,CORPORATE,2024-01-30,21,0,461,1
1223,70,2071.61,TRANSFER,2025-10-06 03:00:05,PROCESSED,SME,2025-04-12,3,0,177,1
1224,32,3984.57,DEBIT,2025-09-29 23:09:58,PROCESSED,CORPORATE,2025-04-09,23,0,173,1
1225,23,4975.27,CREDIT,2025-02-11 19:07:28,PROCESSED,SME,2025-08-13,19,1,-183,1
1226,81,4838.41,TRANSFER,2025-09-22 02:40:39,PENDING,SME,2024-06-20,2,0,459,1
1227,96,4316.06,CREDIT,2025-11-24 05:58:44,PROCESSED,CORPORATE,2023-05-21,5,0,918,1
1228,90,1856.28,DEBIT,2025-08-02 01:14:00,PROCESSED,CORPORATE,2024-04-18,1,5,471,1
1229,75,3939.58,DEBIT,2025-08-14 10:28:52,PENDING,RETAIL,2021-07-28,10,3,1478,1
1230,19,1144.29,TRANSFER,2025-11-06 18:34:46,PROCESSED,SME,2025-06-06,18,3,153,1
1231,69,140.57,DEBIT,2025-11-06 08:16:49,FAILED,RETAIL,2021-10-19,8,3,1479,0
1232,41,2941.21,CREDIT,2025-11-21 12:09:14,PROCESSED,RETAIL,2023-10-21,12,4,762,1
1233,61,545.72,CREDIT,2025-07-27 13:38:40,PROCESSED,SME,2025-11-05,13,6,-101,1
1234,83,1598.27,TRANSFER,2025-04-06 04:41:05,PENDING,CORPORATE,2023-09-18,4,6,566,1
1235,83,4513.96,CREDIT,2025-11-23 21:45:36,PROCESSED,CORPORATE,2023-09-18,21,6,797,1
1236,44,1264.65,CREDIT,2025-07-23 08:20:17,FAILED,CORPORATE,2025-02-21,8,2,152,1
1237,63,1111.63,TRANSFER,2025-12-04 22:22:51,PROCESSED,SME,2021-04-24,22,3,1685,1
1238,14,1058.48,DEBIT,2025-03-10 07:09:23,PROCESSED,RETAIL,2022-03-14,7,0,1092,1
1239,79,744.09,CREDIT,2025-06-26 15:54:07,PROCESSED,SME,2024-04-25,15,3,427,1
1240,28,4954.68,CREDIT,2025-05-30 08:17:24,PROCESSED,RETAIL,2022-01-12,8,4,1234,1
1241,8,2077.73,TRANSFER,2025-03-05 03:41:55,PROCESSED,SME,2025-02-26,3,2,7,1
1242,46,2828.14,TRANSFER,2025-09-15 21:49:30,PROCESSED,RETAIL,2024-09-30,21,0,350,1
1243,53,3877.29,DEBIT,2025-05-21 02:21:19,PROCESSED,SME,2024-06-05,2,2,350,1
1244,28,1888.53,DEBIT,2025-03-01 07:52:21,PENDING,RETAIL,2022-01-12,7,5,1144,1
1245,42,1469.62,DEBIT,2025-05-28 22:31:18,PROCESSED,SME,2022-01-30,22,2,1214,1
1246,45,3631.0,CREDIT,2025-02-16 19:34:26,PROCESSED,CORPORATE,2021-07-29,19,6,1298,1
1247,76,1273.42,TRANSFER,2025-02-17 09:10:09,PROCESSED,CORPORATE,2021-07-22,9,0,1306,1
1248,58,1447.99,DEBIT,2025-08-22 03:49:09,PROCESSED,CORPORATE,2024-08-27,3,4,360,1
